;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79
CPT2;7,39260737914967;7,09777554899722;7,20334349350341;7,34799659310737;7,33393399068273;7,16638786933503;7,34996459912646;7,18281292731127;7,31660321779407;7,40531706758288;7,3600302459616;7,2666693256876;7,36539357683619;7,56292989329959;7,3558991337568;7,31108907005102;7,31305099698702;7,34333349170032;7,32090884392105;7,22040131861924;7,16825241211465;7,1427661657676;7,46766618749219;7,37777989058467;7,33931513017776;7,62700418249185;7,66947816527106;7,26010577042114;7,52959381262319;7,41918760300649;7,27753024496242;7,59731519755371;7,53576116004411;7,84476392155533;7,69464957431895;7,47550490953669;7,67518389001592;7,55220996291238;7,58737713156813;7,81978483163666;7,68855767297233;7,90936611644241;7,52053510158723;7,49222293790618;7,63741867738105;7,58185067771935;7,4854083592189;7,47449099987257;7,44778406301093;7,33523430308468;7,22773122021912;7,42347538533967;7,46371975843234;7,36765824815054;7,45241344402819;7,25615780301276;7,37850043239377;7,41254368149746;7,46756538524781;7,15292869321084;7,34750582501131;7,16224840295489;7,61839876411776;7,36080625787318;7,48615589822525;7,53079290027798;7,3787784653024;7,46043698912037;7,59474052254789;7,67148243367654;7,70299338337519;7,65846088850826;7,5338263375756;7,58359419786668;7,51667331646409;7,66641671295202;7,42653468914217;7,66627355990937;7,30398183415464
DMRTB1;7,98969284630681;7,95117087310213;7,77987549481656;7,91387965370583;8,02171945635505;7,98452282030233;7,830039923503;7,91889574350884;7,76539450854885;7,81783900266372;7,78286873896641;7,88593947411265;7,81792804071976;7,76461489914834;7,92123437316522;7,86792747515572;7,77723097144515;7,87527050016335;7,84003175111144;8,03242672424502;7,92884917130145;7,89704974514158;7,82628114591976;7,86158631157508;7,76698839460593;7,76972894847222;7,86714916859804;7,9370322981452;7,69802549535224;7,96160892428643;7,76470133939697;7,84667573999691;7,74786049195696;7,61580608119622;7,68337703292129;7,74352398497822;7,85370374751455;7,64406554374348;7,72101118455035;7,6165214320654;7,69360074385066;7,74762759464065;7,90087169969864;7,76531140339652;7,94617471862492;7,77928478866132;8,009902742236;7,72979092977162;7,76438297335094;7,68636168693738;7,78905401837155;7,7914184660791;7,89707762864939;7,66189418120432;7,71708054190687;7,77415357462528;7,64228980534649;7,88143079607018;7,5986224028637;7,9566442495594;7,92883317472785;7,93742850807732;7,90227794346201;7,58632236942218;7,7915641399556;7,79173290092513;7,71099187457515;7,58101671212037;7,78901827151105;7,66119045372012;7,67868972072064;7,61577185224206;7,73392016199309;7,69184465166458;7,64123447569149;7,84969807814735;7,80328428494298;7,91053712598378;7,93205485985086
LRRC42;8,36583966391338;8,21080721665004;8,49698524551484;8,30143971287407;8,36200293816434;8,31500785189504;8,39057924885534;8,36943815992363;8,13972874343197;8,28414359508486;8,23273738694852;8,28095221405126;8,30774359663929;8,15355661637148;8,32585299464709;8,29204068852994;8,34026667628197;8,44371898600494;8,35437941037276;8,32487343322495;8,45432076805183;8,43922034782357;8,39564679799266;8,38793431721551;8,41322106571574;8,29604962085721;8,28577998664527;8,44982438461168;8,41381786630863;8,35468943839195;8,35338788587377;8,2531508903942;8,40435240554583;8,31641500639354;8,22999371584351;8,18554327706143;8,36940873771857;8,1797519515524;8,17095162421965;8,29874109844593;8,26191502053538;8,34024360517625;8,21601978030201;8,22033274184605;8,30727687772752;8,36517768754346;8,22982270172476;8,27628902286982;8,38208965564884;8,33524312734584;8,10623758238191;8,18993052048284;8,28085635095753;8,2111393793985;8,2256476212998;8,25263278694345;8,15289939240195;8,02309754170123;8,15779270164354;8,24903744994483;8,30043764462297;8,18397407320375;8,31830023487224;8,15912647829493;8,37822764264319;8,18162385844899;8,03662589833353;8,11051204961192;8,26881482898601;8,19952068404742;8,31241430837609;8,32853734293331;8,22079493595756;8,32443425435327;8,24824231537047;8,28899867194412;8,28893056304246;8,17869919106341;8,30154252347305
TCEANC2;7,36732325392879;7,4101858980504;7,42967576834274;7,55760496113406;7,54943321612908;7,4927964687993;7,46844364623262;7,31837496599077;7,48324092389932;7,59554938550753;7,37505141596901;7,4799260057809;7,5590062028564;7,52963184542372;7,57297163685375;7,4264303701789;7,59929074294442;7,62540531520351;7,45672618385702;7,52946432595268;7,40434525430857;7,52483406732218;7,67382614141969;7,63647802339434;7,58233925912569;7,71643130829347;7,67424787909309;7,62019755702867;7,68273486745744;7,55638684023787;7,57832340487906;7,60730505905522;7,5375308975318;7,73396380851065;7,50017276414351;7,49876114689538;7,60918461921338;7,51091649404989;7,44588842764339;7,68725526013945;7,4945663327846;7,54941655244515;7,52296522535224;7,74655454246738;7,61512671174116;7,74792930343439;7,53557038094984;7,57111826200143;7,53666197509581;7,514804586262;7,47686145492819;7,48009336827386;7,46055866139583;7,47279736995334;7,41288475895827;7,38078899925797;7,43098783946912;7,40448912016411;7,55952604552153;7,44865512798871;7,37815167803187;7,47318703085828;7,59811342887547;7,61124684657023;7,58322286825554;7,63507417739356;7,4311566927747;7,54720179905813;7,61881409366929;7,59734632751249;7,65470667885296;7,64560414090151;7,63962933110961;7,61534224896718;7,47406666216903;7,73808141760029;7,60626461823538;7,78712069637172;7,65204539030879
MRPL37;10,0521853441266;10,0287756946433;9,94051935035342;9,96168380298056;10,0409145945661;10,0365344839325;9,94481722880604;10,0432396358429;10,1073835451254;10,0706252976701;10,0295069903182;9,93411431511429;10,1265321522881;9,9954943570929;10,1058623271964;10,0988384326683;10,0646797181568;9,93488489640568;9,98119234033528;10,0502908250694;10,084654418617;9,99585354027605;9,94582521210521;9,95451363005107;9,99211063705729;9,86894741688339;9,92838722430927;10,0471652744902;9,86959123293363;10,0386452886057;9,78262182935814;9,89677838779419;9,85195927573534;9,9587914552298;10,038681492809;10,0737606493131;10,001358469165;9,99271298786348;9,95802780848353;9,97450181974044;10,0006450745447;9,88970985814863;10,0030960099017;9,88966128146845;9,94284398531451;9,89305512127834;9,94630606263647;9,88629759292085;9,91555750888959;9,96764348696614;9,97081488075068;9,86238170200894;10,0323606842598;10,0541504412939;9,95435743523944;10,0783887162554;10,0203168248729;9,88771471911435;9,97573099052746;9,86161214209792;9,87098804906194;9,88465460980168;9,87433614003718;9,80127400159811;9,97117656937601;9,88414885890472;9,93435741504981;9,93844614503984;9,76833698537606;10,0111948919891;9,81782901640082;9,8657219788351;9,94756293926511;9,84547551401876;10,0140415850945;9,75582636805903;9,88708217681886;9,7570151153029;9,73356419085921
SSBP3-AS1;7,33249846679765;7,4269591483882;7,43007677665792;7,2860239096334;7,38202194559988;7,42622694136981;7,27039519188111;7,35187174600128;7,289974441947;7,32452811213152;7,30906978405498;7,43165616637775;7,29388827829795;7,25607713519765;7,33437649243485;7,30632599988221;7,30894849685992;7,45909332885891;7,36532293633012;7,4966277201588;7,52536688021793;7,49664765432176;7,26949772162486;7,30636200275153;7,149243566037;7,26553636757757;7,20170480318282;7,37593317857979;7,10593326019982;7,30584205068098;7,31236423700845;7,14848197748147;7,20579013682517;7,02014688280463;7,10463817211858;7,19080825269704;7,15555464288626;7,16391069710375;7,15409973864948;7,07648180716428;7,22220168132834;7,1110599445568;7,32768508237283;7,25005381979745;7,29709826577203;7,2479210659004;7,41859990062599;7,22840198202334;7,46540622163669;7,18158576858732;7,36418252978703;7,31369115537049;7,38928728563839;7,19174407453404;7,16083427592784;7,30054091097678;7,32215956171083;7,36875441264233;7,10693948085618;7,60248999419482;7,46921445396251;7,42440795918395;7,31260425042602;7,16741796944561;7,2545112354828;7,1113857306294;7,33933361343798;7,20573043785627;7,10774801983676;7,18542961360242;7,16684132965682;7,0898768067136;7,2270376356268;7,20258029633314;7,19203585712453;7,40779289944557;7,35266951516953;7,4243023960549;7,22760074396069
ACOT11;8,2550338011906;8,0535451863491;8,24418896328741;8,14592387321105;8,2468529554768;8,32149205765036;8,15835717325239;7,96362074558874;8,26138730775745;8,25984008327505;8,16976770295121;7,99351225306774;8,12729032677058;8,05252114213364;8,28136910682766;8,11521463179698;8,30961996242397;8,06764684279328;8,14736132528045;8,23013651242782;8,29272104533603;8,15394123829934;8,23218443010627;8,10240997382664;8,15708231217446;8,06702750305247;8,0931804882814;8,01956184014886;8,07070274122565;8,29215275128788;8,16942454420546;8,11556716680344;8,14635762037312;7,96913026534212;7,97837755408436;8,00828442470187;8,18456969046412;8,07566013426358;8,02228850202784;8,03178347207935;8,10658545955549;8,11118133358898;8,41219019583732;8,27877329615266;8,39582270276787;8,19274717634798;8,39464588915707;8,25480955910145;8,13164307372337;8,03980234519373;8,23701120713454;8,29657621588228;8,10211556391985;7,95403435310061;8,42863585049926;8,27087713920574;8,3304902716169;8,12868740341712;8,08847752909582;8,00190478068279;8,04115449156724;8,25609898857439;8,13316498044153;8,25653113702575;8,2095737733417;8,41423702430111;8,13804991302649;8,24037919951018;8,26835326615987;7,96890687667898;8,38130300966843;8,33508754914383;8,19556829612128;8,38521473017488;8,13503131090298;8,57416972834331;8,18879737233986;8,3281540320981;8,15594104039072
MROH7-TTC4;8,26315591441792;8,07382666751559;8,17230646202583;8,10069366963995;8,36874149945396;8,35382304115565;8,15140499745299;8,10340953342128;8,28127713064353;8,28204531939053;8,26988827384396;7,95341444177948;8,20461883256383;8,26285705006549;8,25680200483001;8,13502890711305;8,2428624596582;8,06596716706706;8,17146878446076;8,05916583882261;8,43455328764645;8,05707640072377;7,96474030376029;8,07964856684723;8,25726851087088;7,9426634932572;8,31069762388171;7,89859840343058;8,1504976848559;8,16530834254912;8,21352301785515;8,17725005926372;7,9853375387009;7,87884699034716;7,99067697369398;8,04221924141841;8,05096074505929;8,21688985752319;8,13053314912573;7,99831554083167;8,2080802532593;8,07652309025992;8,40183606487617;8,30611131955626;8,38709138269679;8,16054284512446;8,29391658798389;8,46282992534579;8,18192439519039;8,08358709567607;8,28494284485461;8,52914635042046;8,2024671454455;8,22182647661241;8,6010719068615;8,30783388400658;8,438191621538;8,31200826987886;8,24874876477082;8,32753596273962;8,2507346935564;8,45417581221674;8,04875152461348;8,3843497457851;8,28197168702511;8,47627297557994;8,29514514521052;8,26852941827223;8,30953013716372;8,13170705075961;8,4255681441298;8,44698528537535;8,0946614633867;8,49048827001346;8,18176293883062;8,63311829641034;8,33751023552842;8,38207167160154;8,28951263072856
TTC4;7,89763412846687;7,65516380568989;7,68944668751377;7,8633548276173;7,94938019475487;7,75177824458301;7,82576987736697;7,79662585591799;7,80592942382022;7,92091854168857;7,82107882390114;7,9307134614719;7,92365171163292;7,90959194874828;7,90183086240143;7,7606081897842;7,96195466788652;7,83847730777495;7,86801563155448;7,83604523084433;7,82130212188673;7,82060210734776;7,95000527469454;7,89368897014546;7,76006311469274;7,83722656488559;7,87217300544923;7,78948766530658;7,78273568315002;7,83809155355118;7,60533761779887;7,79215589472447;7,67190139690362;7,83438158890154;7,73760008958271;7,83578673874758;7,88830919552791;7,75634893671177;7,75033052196067;7,88238415682726;7,80433599894214;7,83680595662565;7,81454196417329;7,82557195822693;7,86198890766906;7,85850500425391;7,83127145728659;7,67613442824142;7,84628046235293;7,69712607153767;7,7309168412699;7,79660785851305;7,69397826232103;7,77938662540699;7,73617033668562;7,79883942940098;7,93768149134728;7,73462479680409;7,83512338717451;7,66246670665522;7,73252279839089;7,87570523362031;7,77389556492272;7,73440180281804;7,70448604609749;7,67518530986088;7,71100295564999;7,81633761286289;7,65554888722487;7,71755701715788;7,72469531143106;7,7560981700824;7,82133629956899;7,73968107260206;7,70902440788286;7,77583127594843;7,66126988082421;7,71324310470357;7,57239790313308
TMEM61;7,41835573690202;7,45201333503285;7,23459211773923;7,35307241879366;7,38252961845281;7,40448979052107;7,32318658976177;7,43068214759058;7,2991752833052;7,19494726154667;7,27458991980306;7,3966843849305;7,22426510514842;7,33446395655043;7,1808614964036;7,37661682841711;7,10191564854571;7,352980304056;7,447629805124;7,55898261350737;7,3754653311134;7,51774945224419;7,24818872966733;7,27295508377727;7,12744198835844;7,27949222816438;7,33058732100153;7,46862949455027;7,18528577855831;7,2362574655478;7,44680171492401;7,24450516398129;7,38397398122523;7,02573621298441;7,09440421532486;7,29112144502137;7,32473487352184;7,11557655722721;7,04234451265903;7,13595647840601;7,24488569884689;7,21355257642073;7,36121253763636;7,40985454658681;7,25605078535193;7,34038359941369;7,42018223839305;7,44410379653907;7,37971345008135;7,47901873540119;7,36349042315304;7,2145146727374;7,30782793209272;7,13028138701783;7,16996154909194;7,1717183401137;7,2151720336398;7,37813099784234;7,18350003349613;7,33268399933056;7,45868095451657;7,33438884914514;7,29501220515799;7,27153983363166;7,20873513724266;7,13747544728273;7,27098511037496;7,17178685140461;7,20754241168818;7,10901820788582;7,04190547418385;7,12354741851622;7,29967772907841;7,04191245842076;7,17138646142561;7,33564586797594;7,44750238521667;7,28244604151711;7,37100747989392
BSND;6,18914912203921;6,36965810783042;6,13468270983948;6,30009589657097;6,25489755317896;6,24879180650416;6,2036058828953;6,28548901072015;6,29800240123415;6,31004307491249;6,26921085616136;6,35783733543089;6,31687491257636;6,33075260820542;6,13560253968281;6,31708755276804;6,05130238579436;6,28209483789954;6,06262692355963;6,35027850365627;6,25650116793161;6,35777216050798;6,23060342611881;6,25645989210399;6,19483800048756;6,33564001023125;6,34179697568923;6,43694941722027;6,30844006341119;6,33325967130511;6,3188705387201;6,14126035162105;6,3199367181627;6,23942636901288;6,09132449700092;6,39547666251936;6,25155444398693;6,31882194416528;6,30978722837432;6,33668776091093;6,27406610101838;6,35998166719189;6,38890757922585;6,2495640606652;6,33668392668619;6,20655808669727;6,21054489838533;6,17531265881926;6,07044118864521;6,19218259619435;6,1607060065777;6,10713172307095;6,1840129867069;6,1550683289342;6,20515421229987;6,14531502912106;6,2136318027592;6,26482282652122;6,25745271244333;6,3000887345217;6,27277332724847;6,21348929736058;6,34894503954918;6,24205138586332;6,18603498647068;6,30898435784661;6,30769649350935;6,23759490965782;6,25228529708066;6,18977247269658;6,15562927377232;6,0556607079662;6,33494863321803;6,06026354008044;6,26821945262409;6,28717076429861;6,1451578021072;6,25002694750055;6,1861680331741
PCSK9;7,64615630428897;7,55628660950913;7,41358895538022;7,53527426869702;7,57363205177929;7,56081612261446;7,60174304358485;7,62622702313936;7,4499383921316;7,53423907684981;7,35089176776127;7,54623208761279;7,50309956140512;7,48866918684136;7,49323876451363;7,54850513868117;7,3948655280638;7,52367774985012;7,55850817783982;7,67241639436852;7,60520921765856;7,61001968898112;7,5224586931693;7,44213159751065;7,50956498836085;7,40329541611058;7,51348198458904;7,50305312962869;7,4511573490025;7,48822637331997;7,42621399849095;7,46953980082828;7,44237200957972;7,37762953361961;7,27754452741553;7,49092279149448;7,44158665767461;7,38703878632374;7,47863981875012;7,33645345801249;7,44491231406067;7,461701662389;7,61041451905793;7,42444048125156;7,54531961297365;7,43124338052235;7,56945936536116;7,41891751541229;7,50488352831321;7,47165858617697;7,52537244167135;7,51619308197072;7,4792268330768;7,38379679803601;7,3517088515166;7,46349956284373;7,40904849220186;7,5018267355142;7,33865561992775;7,57342178428072;7,65897199861282;7,52757943739076;7,49710393706925;7,3183821960839;7,48622453049139;7,39568906578135;7,45182620263247;7,32870451050781;7,38771442882553;7,35901985887148;7,31959819681261;7,27902036931238;7,352998481903;7,38577985131405;7,31895819014246;7,55633208964328;7,51487803688763;7,56819841516695;7,56726224493223
PRKAA2;9,76156976395592;9,42691157874703;9,94173065273253;9,64459668743799;9,69362470754043;9,96950507818093;9,98925407218004;9,71127418068843;9,80220330344827;9,82513168416306;9,64814320895192;9,74734702942209;9,68724104506631;9,68645583885943;9,59168048059059;9,78421484720763;9,76826754227374;9,42088844840632;9,60693896134602;9,66112080378146;9,78580538108684;9,52816776184177;9,51315596016218;9,75349344748454;9,79979830347749;9,65861761918459;9,19635088365617;9,52454729707114;9,31171471241213;9,68266603995693;9,30348356866753;9,58846907722309;9,51239431955118;9,56554843262479;9,26493808386662;9,64109626348233;9,32159769145301;9,58744619616222;9,17587995242892;9,69217983455008;9,6744649965767;8,98697646888426;9,19218255586951;9,02912082199297;9,38553270528303;8,82917227554922;9,47352602650686;9,36398767836755;9,49617660291729;9,68615488499306;9,51438576246023;9,62027068503804;9,5566670756824;9,55422940420129;9,83410649921134;9,6118509457403;9,6737623122473;9,35438837366031;9,55879770451703;9,64635771979205;9,20685406383367;9,374918301402;9,27329438401515;9,47426382529899;9,4662209271057;9,43218237818366;9,47137886935921;9,56007006221148;8,94763603228028;9,47682694898263;9,06970260515181;9,42425934957794;9,43335838670016;9,28938819464373;9,33448677753815;8,73455062924892;8,80216856149723;8,67190421333993;9,01354010828013
